"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
rtq_nt_18,rtq,,radio,"I had a lot of thoughts or images of the situation after it was over.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_19,rtq,,radio,"I noticed that I had been thinking about the situation.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_20,rtq,,radio,"I had thoughts or images of the situation that I tried to resist thinking about.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_21,rtq,,radio,"I had thoughts or images about how angry I was with myself.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_22,rtq,,radio,"I thought about the situation all the time.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_23,rtq,,radio,"I thought about the situation until it was all done","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_24,rtq,,radio,"I knew I shouldn't have thought about the situation, but I couldn't help it","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_25,rtq,,radio,"I had thoughts or images asking ""Why do I always react this way?""","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_26,rtq,,radio,"I had thoughts or images about the situation and wishing it had gone better.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
rtq_nt_27,rtq,,radio,"The situation really made me think","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq,,
sics_1,sics,,radio,"Respond when called by name","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_2,sics,,radio,"Follow verbal instructions in 1:1 setting","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_3,sics,,radio,"Follow verbal instructions in small group","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_4,sics,,radio,"Appropriately gain attention from others","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_5,sics,,radio,"Ability to take turns in conversation","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_6,sics,,radio,"Ability to initiate conversation","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_7,sics,,radio,"Respond appropriately to praise","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_8,sics,,radio,"Ability to accept supervision","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_9,sics,,radio,"Recognize and respond to non-verbal cues","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_10,sics,,radio,"Give simple instructions to others","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_11,sics,,radio,"Ability to consistently communicate needs/wants","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_12,sics,,radio,"Ability to solve basic social problems","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_13,sics,,radio,"Ability to ask for help/assistance","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_14,sics,,radio,"Ability to follow simple visual instructions","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_15,sics,,radio,"Ability to work as part of a team","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_16,sics,,radio,"Ability to express lack of understanding or ask questions when appropriate","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_17,sics,,radio,"Ability to request a break when needed","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_18,sics,,radio,"Respond appropriately to criticism/correction","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_19,sics,,radio,"Follow social cues in a group","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
sics_20,sics,,radio,"Ability to learn a task through modeling","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics,,
tai_1,test_anxiety_inventory,,radio,"I wish there were some way to succeed without taking tests.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_2,test_anxiety_inventory,,radio,"Getting a good score on one test does not seem to increase my confidence on other tests.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_3,test_anxiety_inventory,,radio,"People (family, friends, etc.) are counting on me to do well.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_4,test_anxiety_inventory,,radio,"During a test, I sometimes find myself having trains of thought that have nothing to do with the test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_5,test_anxiety_inventory,,radio,"I do not enjoy eating before or after an important test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_6,test_anxiety_inventory,,radio,"I have always dreaded courses in which the teacher has the habit of giving pop quizzes.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_7,test_anxiety_inventory,,radio,"It seems to me that test sessions should not be made the formal, tense situations they are.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_8,test_anxiety_inventory,,radio,"People who do well on tests generally end up in better positions in life.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_9,test_anxiety_inventory,,radio,"Before or during an important exam, I find myself thinking about how much brighter some of the other test-takers are.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_10,test_anxiety_inventory,,radio,"Even though I don't always think about it, I am concerned about how others will view me if I do poorly.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_11,test_anxiety_inventory,,radio,"Worrying about how well I will do interferes with my preparation and performance on tests.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_12,test_anxiety_inventory,,radio,"Having to face an important test disturbs my sleep.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_13,test_anxiety_inventory,,radio,"I cannot stand to have people walking around watching me while I take a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_14,test_anxiety_inventory,,radio,"If exams could be done away with, I think I would actually learn more from my courses.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_15,test_anxiety_inventory,,radio,"Knowing that my future depends in part on doing well on tests upsets me.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_16,test_anxiety_inventory,,radio,"I know I could outscore most people if I could just get myself together.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_17,test_anxiety_inventory,,radio,"People will question my ability if I do poorly.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_18,test_anxiety_inventory,,radio,"I never seem to be fully prepared to take tests.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_19,test_anxiety_inventory,,radio,"I cannot relax physically before a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_20,test_anxiety_inventory,,radio,"I mentally freeze up on important tests.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_21,test_anxiety_inventory,,radio,"Room noises (from lights, heating/cooling systems, other test-takers) bother me.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_22,test_anxiety_inventory,,radio,"I have a hollow, uneasy feeling before taking a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_23,test_anxiety_inventory,,radio,"Tests make me wonder if I will ever reach my goals.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_24,test_anxiety_inventory,,radio,"Tests do not really show how much a person knows.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_25,test_anxiety_inventory,,radio,"If I score low, I am not going to tell anyone exactly what my score was.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_26,test_anxiety_inventory,,radio,"I often feel the need to cram before a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_27,test_anxiety_inventory,,radio,"My stomach becomes upset before important tests.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_28,test_anxiety_inventory,,radio,"I sometimes seem to defeat myself (think negative thoughts) while working on an important test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_29,test_anxiety_inventory,,radio,"I start feeling very anxious or uneasy just before getting test results.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_30,test_anxiety_inventory,,radio,"I wish I could get into a vocation that does not require tests for entrance.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_31,test_anxiety_inventory,,radio,"If I do not do well on a test, I guess it will mean I am not as smart as I thought I was.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_32,test_anxiety_inventory,,radio,"If my score is low, my parents will be very disappointed.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_33,test_anxiety_inventory,,radio,"My anxiety about tests makes me want to avoid preparing fully, and this just makes me more anxious.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_34,test_anxiety_inventory,,radio,"I often find my fingers tapping or my legs jiggling while taking a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_35,test_anxiety_inventory,,radio,"After taking a test, I often feel I could have done better than I actually did.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_36,test_anxiety_inventory,,radio,"When taking a test, my emotional feelings interfere with my concentration.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_37,test_anxiety_inventory,,radio,"The harder I work on some test items, the more confused I get.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_38,test_anxiety_inventory,,radio,"Aside from what others may think of me, I am concerned about my own opinion of myself if I do poorly.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_39,test_anxiety_inventory,,radio,"My muscles tense up in certain areas of my body when I take a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_40,test_anxiety_inventory,,radio,"I do not feel confident and mentally relaxed before a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_41,test_anxiety_inventory,,radio,"My friends will be disappointed in me if my score is low.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_42,test_anxiety_inventory,,radio,"One of my problems is not knowing exactly when I am prepared for a test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_43,test_anxiety_inventory,,radio,"I often feel physically panicky when I have to take a really important test.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_44,test_anxiety_inventory,,radio,"I wish teachers understood that some people are more nervous than others when taking tests, and that this could be taken into account when test answers are evaluated.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_45,test_anxiety_inventory,,radio,"I would rather write a paper than take a test for a grade.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_46,test_anxiety_inventory,,radio,"I am going to find out how others did before I announce my score.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_47,test_anxiety_inventory,,radio,"Some people I know will be amused if I score low, and this bothers me.","1, Check if it applies to you",,,,,,,,,,tai,,
tai_48,test_anxiety_inventory,,radio,"I think I could do much better on tests if I could take them alone and/or not feel pressured by a time limit.","1, Check if it applies to you",,,,,,,,,,tai,,
