"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
panas_i3_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Guilty,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i4_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Scared,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i5_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Hostile,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i6_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Irritable,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i7_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Ashamed,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i8_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Nervous,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i9_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Jittery,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i10_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Afraid,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
rtq_i1_s1_r1_e1,panasrtq_s1_r1_e1,"Please answer the following questions in relation to the situation you have just described. How true (1-5) are each of these statements with respect to your experience after the situation?",radio,"I had thoughts or images about the situation that occurred over and over again, that resulted in my feelings getting worse and worse.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i2_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"There was nothing more I could do about the situation, so I didn't think about it anymore.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i3_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I listened to sad music","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i4_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about turning the clock back to do something again, but doing it better.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i5_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about all my shortcomings, failings, faults, mistakes.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i6_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I went some place alone to think about my feelings.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i7_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"My thoughts overwhelmed me","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i8_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images like ""Why do I have problems other people don't have?""","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i9_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"When I was under pressure, I thought a lot about the situation","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i10_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about a past event that came into my head even when I did not wish to think about it again","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i11_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images that ""I won't be able to do my job/work because I feel so badly.""","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i12_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I went away by myself and thought about why I felt this way.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i13_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about the situation that resulted in me avoiding similar situations and that reinforced a decision to avoid similar situations.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i14_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I found it easy to dismiss distressing thoughts about the situation","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i15_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images like ""Why can't I get going?""","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i16_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images of the situation that were difficult to forget.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i17_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I was always thinking about something.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i18_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I didn't tend to think about it (the situation)","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i19_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"Once I started thinking about the situation, I couldn't stop.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i20_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I didn't have enough time to do everything, so I didn't think about it","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i21_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about how alone I felt.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i22_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had a lot of thoughts or images of the situation after it was over.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i23_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I noticed that I had been thinking about the situation.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i24_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images of the situation that I tried to resist thinking about.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i25_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about how angry I was with myself.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i26_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I thought about the situation all the time.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i27_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I thought about the situation until it was all done","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i28_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I knew I shouldn't have thought about the situation, but I couldn't help it","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i29_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images asking ""Why do I always react this way?""","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i30_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"I had thoughts or images about the situation and wishing it had gone better.","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
rtq_i31_s1_r1_e1,panasrtq_s1_r1_e1,,radio,"The situation really made me think","1, Not true at all | 2,  | 3, Somewhat true | 4,  | 5, Very true",,,,,,,y,,,rtq_s1_r1_e1,,
sics_i1_s1_r1_e1,sics_s1_r1_e1,,radio,"Respond when called by name","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i2_s1_r1_e1,sics_s1_r1_e1,,radio,"Follow verbal instructions in 1:1 setting","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i3_s1_r1_e1,sics_s1_r1_e1,,radio,"Follow verbal instructions in small group","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i4_s1_r1_e1,sics_s1_r1_e1,,radio,"Appropriately gain attention from others","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i5_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to take turns in conversation","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i6_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to initiate conversation","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i7_s1_r1_e1,sics_s1_r1_e1,,radio,"Respond appropriately to praise","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i8_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to accept supervision","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i9_s1_r1_e1,sics_s1_r1_e1,,radio,"Recognize and respond to non-verbal cues","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i10_s1_r1_e1,sics_s1_r1_e1,,radio,"Give simple instructions to others","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i11_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to consistently communicate needs/wants","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i12_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to solve basic social problems","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i13_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to ask for help/assistance","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i14_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to follow simple visual instructions","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i15_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to work as part of a team","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i16_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to express lack of understanding or ask questions when appropriate","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i17_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to request a break when needed","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i18_s1_r1_e1,sics_s1_r1_e1,,radio,"Respond appropriately to criticism/correction","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i19_s1_r1_e1,sics_s1_r1_e1,,radio,"Follow social cues in a group","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
sics_i20_s1_r1_e1,sics_s1_r1_e1,,radio,"Ability to learn a task through modeling","1, Not able to perform even with assistance | 2, Able to perform with two or more verbal prompts | 3, Able to perform with less than two verbal prompts | 4, Able to perform with minimal assistance (Gesture) | 5, Able to perform independently",,,,,,,y,,,sics_s1_r1_e1,,
tai_i1_s1_r1_e1,tai_s1_r1_e1,,radio,"I wish there were some way to succeed without taking tests.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i2_s1_r1_e1,tai_s1_r1_e1,,radio,"Getting a good score on one test does not seem to increase my confidence on other tests.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i3_s1_r1_e1,tai_s1_r1_e1,,radio,"People (family, friends, etc.) are counting on me to do well.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i4_s1_r1_e1,tai_s1_r1_e1,,radio,"During a test, I sometimes find myself having trains of thought that have nothing to do with the test.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i5_s1_r1_e1,tai_s1_r1_e1,,radio,"I do not enjoy eating before or after an important test.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i6_s1_r1_e1,tai_s1_r1_e1,,radio,"I have always dreaded courses in which the teacher has the habit of giving pop quizzes.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i7_s1_r1_e1,tai_s1_r1_e1,,radio,"It seems to me that test sessions should not be made the formal, tense situations they are.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i8_s1_r1_e1,tai_s1_r1_e1,,radio,"People who do well on tests generally end up in better positions in life.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i9_s1_r1_e1,tai_s1_r1_e1,,radio,"Before or during an important exam, I find myself thinking about how much brighter some of the other test-takers are.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i10_s1_r1_e1,tai_s1_r1_e1,,radio,"Even though I don't always think about it, I am concerned about how others will view me if I do poorly.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i11_s1_r1_e1,tai_s1_r1_e1,,radio,"Worrying about how well I will do interferes with my preparation and performance on tests.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i12_s1_r1_e1,tai_s1_r1_e1,,radio,"Having to face an important test disturbs my sleep.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i13_s1_r1_e1,tai_s1_r1_e1,,radio,"I cannot stand to have people walking around watching me while I take a test.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i14_s1_r1_e1,tai_s1_r1_e1,,radio,"If exams could be done away with, I think I would actually learn more from my courses.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i15_s1_r1_e1,tai_s1_r1_e1,,radio,"Knowing that my future depends in part on doing well on tests upsets me.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i16_s1_r1_e1,tai_s1_r1_e1,,radio,"I know I could outscore most people if I could just get myself together.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i17_s1_r1_e1,tai_s1_r1_e1,,radio,"People will question my ability if I do poorly.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i18_s1_r1_e1,tai_s1_r1_e1,,radio,"I never seem to be fully prepared to take tests.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i19_s1_r1_e1,tai_s1_r1_e1,,radio,"I cannot relax physically before a test.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i20_s1_r1_e1,tai_s1_r1_e1,,radio,"I mentally freeze up on important tests.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i21_s1_r1_e1,tai_s1_r1_e1,,radio,"Room noises (from lights, heating/cooling systems, other test-takers) bother me.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i22_s1_r1_e1,tai_s1_r1_e1,,radio,"I have a hollow, uneasy feeling before taking a test.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
tai_i23_s1_r1_e1,tai_s1_r1_e1,,radio,"Tests make me wonder if I will ever reach my goals.","1, Check if it applies to you",,,,,,,,,,tai_s1_r1_e1,,
